# 2019  4 28  1 46 47.91  27.3103  102.6063    5.90 -0.40  0.00  0.00  0.00          0
ZD77        8.170   1.000   P
ZD77       12.930   1.000   S
ZD71        4.580   1.000   P
ZD71        6.170   1.000   S
ZD75        7.150   1.000   P
ZD75        9.580   1.000   S
ZD70        6.320   1.000   P
ZD70        8.130   1.000   S
ZD79        6.640   1.000   P
ZD79        8.680   1.000   S
# 2019  6 17 21 16 44.87  27.4123  102.6922   11.40 -1.10  0.00  0.00  0.00        115
ZD74       10.330   1.000   P
ZD74       19.220   1.000   S
ZD70        3.310   1.000   P
ZD70        5.530   1.000   S
ZD79        4.300   1.000   P
ZD79        7.080   1.000   S
ZD75        4.020   1.000   P
ZD75        6.220   1.000   S
# 2019  6 17 15  9 41.21  27.5153  102.5475    9.90 0.10  0.00  0.00  0.00        116
ZD64        2.930   1.000   P
ZD64        5.670   1.000   S
ZD70        1.620   1.000   P
ZD70        2.910   1.000   S
ZD75        3.600   1.000   P
ZD75        5.840   1.000   S
ZD69        4.770   1.000   P
ZD69        7.450   1.000   S
ZD77        3.990   1.000   P
ZD77        4.910   1.000   S
# 2019  6 17 15 21 35.02  27.4605  102.9702   13.80 -0.60  0.00  0.00  0.00        117
ZD71        6.080   1.000   P
ZD71       10.680   1.000   S
ZD70        8.060   1.000   P
ZD70       12.670   1.000   S
ZD76        7.640   1.000   P
ZD76       11.750   1.000   S
ZD78        6.710   1.000   P
ZD78        9.450   1.000   S
# 2019  6 17 15 36 39.99  27.4350  102.6063   23.40 1.00  0.00  0.00  0.00        118
ZD74        8.010   1.000   P
ZD74       14.120   1.000   S
ZD75        3.910   1.000   P
ZD75        6.780   1.000   S
ZD70        3.360   1.000   P
ZD70        5.590   1.000   S
ZD69        5.530   1.000   P
ZD69        9.180   1.000   S
ZD77        4.650   1.000   P
ZD77        6.960   1.000   S
ZD63        6.270   1.000   P
ZD63        8.440   1.000   S
# 2019  6 17 15 53  9.82  27.3732  102.6047    5.40 -1.30  0.00  0.00  0.00        119
ZD76        1.200   1.000   P
ZD76        4.220   1.000   S
ZD75        1.550   1.000   P
ZD75        3.420   1.000   S
ZD70        2.330   1.000   P
ZD70        4.100   1.000   S
ZD77        3.240   1.000   P
ZD77        4.930   1.000   S
# 2019  6 17 16 19 12.90  27.4953  102.7503    9.30 -1.50  0.00  0.00  0.00        120
ZD75        5.160   1.000   P
ZD75        9.230   1.000   S
ZD71        2.730   1.000   P
ZD71        4.320   1.000   S
ZD70        4.560   1.000   P
ZD70        7.060   1.000   S
ZD76        4.440   1.000   P
ZD76        6.850   1.000   S
# 2019  6 17 21  3 59.86  27.7522  102.8225   15.50 0.70  0.00  0.00  0.00        121
ZD71        5.870   1.000   P
ZD71       10.950   1.000   S
ZD67       12.210   1.000   P
ZD67       21.360   1.000   S
ZD69       10.320   1.000   P
ZD69       17.900   1.000   S
ZD59        8.490   1.000   P
ZD59       14.020   1.000   S
# 2019  6 18 19  3 22.56  27.4928  102.5975   13.70 -0.10  0.00  0.00  0.00        122
ZD76        3.370   1.000   P
ZD76        6.920   1.000   S
ZD79        3.670   1.000   P
ZD79        6.750   1.000   S
ZD71        1.410   1.000   P
ZD71        2.530   1.000   S
ZD73        7.690   1.000   P
ZD73       12.660   1.000   S
ZD69        4.940   1.000   P
ZD69        7.240   1.000   S
ZD74        7.720   1.000   P
ZD74       11.940   1.000   S
ZD75        4.040   1.000   P
ZD75        5.550   1.000   S
# 2019  6 18 13 25  5.60  27.6995  102.0775   20.90 -0.40  0.00  0.00  0.00        123
ZD58        3.910   1.000   P
ZD58        7.090   1.000   S
ZD56        2.910   1.000   P
ZD56        5.060   1.000   S
ZD59        4.950   1.000   P
ZD59        8.480   1.000   S
ZD64        6.370   1.000   P
ZD64       10.910   1.000   S
ZD70        9.380   1.000   P
ZD70       15.760   1.000   S
ZD69        7.450   1.000   P
ZD69       12.380   1.000   S
ZD73        9.310   1.000   P
ZD73       15.430   1.000   S
ZD75       10.350   1.000   P
ZD75       16.940   1.000   S
# 2019  6 18 19 26  6.18  27.4598  102.7683   26.20 -0.30  0.00  0.00  0.00        124
ZD74        9.500   1.000   P
ZD74       16.030   1.000   S
ZD79        6.340   1.000   P
ZD79       10.340   1.000   S
ZD70        4.670   1.000   P
ZD70        6.580   1.000   S
ZD81        5.180   1.000   P
ZD81        7.160   1.000   S
ZD75        6.840   1.000   P
ZD75        9.930   1.000   S
ZD76        5.870   1.000   P
ZD76        7.900   1.000   S
ZD69        7.220   1.000   P
ZD69        9.730   1.000   S
ZD80        6.560   1.000   P
ZD80        8.470   1.000   S
# 2019  6 18  6 39 15.83  27.5043  102.4462    9.70 0.10  0.00  0.00  0.00        125
ZD69        2.940   1.000   P
ZD69        5.150   1.000   S
ZD64        2.320   1.000   P
ZD64        3.780   1.000   S
ZD73        4.490   1.000   P
ZD73        6.660   1.000   S
ZD63        4.870   1.000   P
ZD63        6.580   1.000   S
ZD74        7.070   1.000   P
ZD74       10.310   1.000   S
# 2019  6 18 20 39 52.43  27.4828  102.7410    6.70 -0.60  0.00  0.00  0.00        126
ZD70        3.600   1.000   P
ZD70        6.980   1.000   S
ZD75        6.020   1.000   P
ZD75       11.040   1.000   S
ZD67        9.870   1.000   P
ZD67       16.620   1.000   S
ZD73        8.340   1.000   P
ZD73       13.780   1.000   S
ZD76        4.580   1.000   P
ZD76        6.780   1.000   S
ZD69        7.760   1.000   P
ZD69       11.900   1.000   S
ZD79        5.200   1.000   P
ZD79        7.270   1.000   S
# 2019  6 18  5 24 18.68  27.5132  102.7693   29.50 -0.20  0.00  0.00  0.00        127
ZD77        7.330   1.000   P
ZD77       12.000   1.000   S
ZD75        6.920   1.000   P
ZD75       10.980   1.000   S
ZD64        6.640   1.000   P
ZD64       10.240   1.000   S
ZD70        6.020   1.000   P
ZD70        8.500   1.000   S
ZD76        5.800   1.000   P
ZD76        7.900   1.000   S
ZD79        6.790   1.000   P
ZD79        8.790   1.000   S
# 2019  6 18  4 23 21.94  27.2550  102.9332    6.00 -0.80  0.00  0.00  0.00        128
ZD78        3.280   1.000   P
ZD78        5.600   1.000   S
ZD77        6.820   1.000   P
ZD77       10.240   1.000   S
ZD79        5.300   1.000   P
ZD79        7.190   1.000   S
ZD80        5.170   1.000   P
ZD80        6.880   1.000   S
# 2019  6 18 10 10 39.04  27.5480  102.5675   13.10 -0.70  0.00  0.00  0.00        129
ZD71        1.680   1.000   P
ZD71        5.560   1.000   S
ZD76        2.580   1.000   P
ZD76        5.690   1.000   S
ZD79        6.770   1.000   P
ZD79       12.710   1.000   S
ZD64        3.130   1.000   P
ZD64        5.850   1.000   S
ZD70        2.390   1.000   P
ZD70        4.030   1.000   S
# 2019  6 18 11 55 23.76  27.2643  102.2805    6.80 -0.60  0.00  0.00  0.00        130
ZD76        7.180   1.000   P
ZD76       14.050   1.000   S
ZD80        7.740   1.000   P
ZD80       14.070   1.000   S
ZD64        7.290   1.000   P
ZD64       12.490   1.000   S
ZD73        1.220   1.000   P
ZD73        1.940   1.000   S
# 2019  6 18  0 15 26.78  27.5338  102.9383    8.80 -0.10  0.00  0.00  0.00        131
ZD81        5.370   1.000   P
ZD81        9.420   1.000   S
ZD80        9.500   1.000   P
ZD80       16.390   1.000   S
ZD67       12.470   1.000   P
ZD67       21.350   1.000   S
ZD64        8.970   1.000   P
ZD64       14.980   1.000   S
# 2019  6 18  4 35  0.17  27.1637  102.1737    5.40 -0.50  0.00  0.00  0.00        132
ZD56       10.940   1.000   P
ZD56       19.510   1.000   S
ZD64        9.660   1.000   P
ZD64       16.660   1.000   S
ZD69        5.770   1.000   P
ZD69        9.750   1.000   S
ZD59       11.880   1.000   P
ZD59       20.270   1.000   S
# 2019  6 18 10 54 38.34  27.3938  102.5190   24.40 -0.30  0.00  0.00  0.00        133
ZD76        3.560   1.000   P
ZD76        6.880   1.000   S
ZD67        7.060   1.000   P
ZD67       12.390   1.000   S
ZD70        3.540   1.000   P
ZD70        5.440   1.000   S
ZD75        3.740   1.000   P
ZD75        5.320   1.000   S
ZD69        5.410   1.000   P
ZD69        7.670   1.000   S
ZD63        6.750   1.000   P
ZD63        9.760   1.000   S
# 2019  6 18 18 36 40.52  27.4222  102.5693   19.40 -1.60  0.00  0.00  0.00        134
ZD76        3.030   1.000   P
ZD76        5.890   1.000   S
ZD70        2.500   1.000   P
ZD70        4.770   1.000   S
ZD75        3.130   1.000   P
ZD75        4.850   1.000   S
ZD79        5.170   1.000   P
ZD79        7.740   1.000   S
# 2019  6 18 20 40 26.41  27.4688  102.6887    7.80 0.00  0.00  0.00  0.00        135
ZD71        1.620   1.000   P
ZD71        2.820   1.000   S
ZD70        3.390   1.000   P
ZD70        5.380   1.000   S
ZD80        6.310   1.000   P
ZD80       10.250   1.000   S
ZD69        7.210   1.000   P
ZD69       10.620   1.000   S
# 2019  6 19 17 45 10.10  27.5603  102.4638   19.90 -0.30  0.00  0.00  0.00        136
ZD64        2.720   1.000   P
ZD64        4.940   1.000   S
ZD69        4.490   1.000   P
ZD69        7.510   1.000   S
ZD70        3.450   1.000   P
ZD70        5.250   1.000   S
ZD75        4.070   1.000   P
ZD75        5.910   1.000   S
ZD67        6.930   1.000   P
ZD67       10.270   1.000   S
ZD73        5.720   1.000   P
ZD73        7.950   1.000   S
ZD74        7.570   1.000   P
ZD74       10.760   1.000   S
# 2019  6 19  5 57 52.18  27.2990  102.6733   18.80 -0.50  0.00  0.00  0.00        137
ZD80        4.060   1.000   P
ZD80        6.860   1.000   S
ZD79        3.290   1.000   P
ZD79        5.110   1.000   S
ZD75        3.440   1.000   P
ZD75        4.900   1.000   S
ZD77        3.810   1.000   P
ZD77        5.530   1.000   S
# 2019  6 19 17 31  0.87  27.2747  102.5920   10.80 -0.50  0.00  0.00  0.00        138
ZD76        1.160   1.000   P
ZD76        2.940   1.000   S
ZD79        2.050   1.000   P
ZD79        3.940   1.000   S
ZD69        3.470   1.000   P
ZD69        5.210   1.000   S
ZD73        4.610   1.000   P
ZD73        6.600   1.000   S
ZD74        5.840   1.000   P
ZD74        8.620   1.000   S
# 2019  6 19 19 41 24.72  27.5670  102.6860    9.90 -0.90  0.00  0.00  0.00        139
ZD70        3.980   1.000   P
ZD70        6.220   1.000   S
ZD75        4.730   1.000   P
ZD75        7.450   1.000   S
ZD77        7.350   1.000   P
ZD77       11.770   1.000   S
ZD64        4.640   1.000   P
ZD64        6.510   1.000   S
ZD76        4.670   1.000   P
ZD76        6.550   1.000   S
# 2019  6 19 19 56  7.60  27.4402  102.7248   11.70 -0.30  0.00  0.00  0.00        140
ZD69        6.570   1.000   P
ZD69       11.860   1.000   S
ZD70        4.060   1.000   P
ZD70        6.050   1.000   S
ZD74        8.900   1.000   P
ZD74       13.970   1.000   S
ZD80        6.130   1.000   P
ZD80        9.070   1.000   S
ZD73        7.080   1.000   P
ZD73       10.550   1.000   S
ZD77        6.600   1.000   P
ZD77        9.140   1.000   S
# 2019  6 19 17 45  5.44  27.5705  102.9153   10.90 0.10  0.00  0.00  0.00        141
ZD78        6.750   1.000   P
ZD78       12.520   1.000   S
ZD80        8.770   1.000   P
ZD80       15.860   1.000   S
ZD81        6.050   1.000   P
ZD81       10.440   1.000   S
ZD71        5.200   1.000   P
ZD71        8.490   1.000   S
ZD76        7.930   1.000   P
ZD76       12.280   1.000   S
# 2019  6 20 12 59 23.81  27.3192  102.6340   22.90 0.40  0.00  0.00  0.00        142
ZD63        8.850   1.000   P
ZD63       16.640   1.000   S
ZD79        3.790   1.000   P
ZD79        7.230   1.000   S
ZD75        3.780   1.000   P
ZD75        6.530   1.000   S
ZD76        2.970   1.000   P
ZD76        5.010   1.000   S
ZD73        5.400   1.000   P
ZD73        7.880   1.000   S
# 2019  6 20 14  1 42.89  27.9588  103.1642    8.60 0.10  0.00  0.00  0.00        143
ZD76       15.440   1.000   P
ZD76       26.330   1.000   S
ZD81       13.620   1.000   P
ZD81       22.220   1.000   S
ZD74       20.450   1.000   P
ZD74       33.610   1.000   S
ZD56       19.400   1.000   P
ZD56       31.320   1.000   S
ZD67       19.830   1.000   P
ZD67       31.730   1.000   S
# 2019  6 20  6 29 37.69  27.3923  102.5685   19.70 -0.70  0.00  0.00  0.00        144
ZD76        3.040   1.000   P
ZD76        4.980   1.000   S
ZD75        3.160   1.000   P
ZD75        4.720   1.000   S
ZD79        4.430   1.000   P
ZD79        6.920   1.000   S
ZD69        4.440   1.000   P
ZD69        6.650   1.000   S
ZD77        4.370   1.000   P
ZD77        6.440   1.000   S
# 2019  6 20 14  1 54.32  27.5058  102.6378   25.50 -0.40  0.00  0.00  0.00        145
ZD70        3.950   1.000   P
ZD70        6.840   1.000   S
ZD75        4.940   1.000   P
ZD75        8.340   1.000   S
ZD73        7.940   1.000   P
ZD73       12.500   1.000   S
ZD69        6.150   1.000   P
ZD69        9.140   1.000   S
ZD77        6.050   1.000   P
ZD77        8.370   1.000   S
# 2019  6 20 19 25 29.30  27.5178  102.6538   13.00 -0.50  0.00  0.00  0.00        146
ZD76        3.660   1.000   P
ZD76        6.800   1.000   S
ZD64        3.980   1.000   P
ZD64        6.640   1.000   S
ZD69        6.200   1.000   P
ZD69       10.040   1.000   S
ZD70        3.330   1.000   P
ZD70        4.810   1.000   S
ZD59        7.240   1.000   P
ZD59       11.190   1.000   S
ZD77        5.850   1.000   P
ZD77        7.930   1.000   S
# 2019  6 20 22 57 27.24  27.5075  102.6532   11.10 -0.10  0.00  0.00  0.00        147
ZD80        4.920   1.000   P
ZD80        9.550   1.000   S
ZD77        6.110   1.000   P
ZD77       11.600   1.000   S
ZD69        5.580   1.000   P
ZD69       10.360   1.000   S
ZD79        5.690   1.000   P
ZD79       10.090   1.000   S
ZD70        3.090   1.000   P
ZD70        4.530   1.000   S
# 2019  6 20  5 17 49.82  27.4245  102.5613   27.00 0.00  0.00  0.00  0.00        148
ZD76        4.410   1.000   P
ZD76        7.380   1.000   S
ZD69        5.060   1.000   P
ZD69        8.390   1.000   S
ZD70        3.970   1.000   P
ZD70        5.820   1.000   S
ZD79        5.260   1.000   P
ZD79        6.810   1.000   S
ZD73        7.290   1.000   P
ZD73       10.170   1.000   S
# 2019  6 20 11  5 30.72  27.4692  102.6043   20.30 -0.70  0.00  0.00  0.00        149
ZD79        5.520   1.000   P
ZD79       10.130   1.000   S
ZD75        3.730   1.000   P
ZD75        6.580   1.000   S
ZD70        3.050   1.000   P
ZD70        4.820   1.000   S
ZD69        5.310   1.000   P
ZD69        8.160   1.000   S
# 2019  6 20  1 22 29.00  27.4437  102.9268    6.80 -0.30  0.00  0.00  0.00        150
ZD71        5.970   1.000   P
ZD71       11.430   1.000   S
ZD64        9.420   1.000   P
ZD64       16.620   1.000   S
ZD79        7.060   1.000   P
ZD79       12.110   1.000   S
ZD69       11.080   1.000   P
ZD69       17.650   1.000   S
# 2019  6 20 12 59 15.33  27.6692  103.1455   10.60 0.50  0.00  0.00  0.00        151
ZD71        8.680   1.000   P
ZD71       16.240   1.000   S
ZD80       12.480   1.000   P
ZD80       21.830   1.000   S
ZD77       12.760   1.000   P
ZD77       22.200   1.000   S
ZD81        9.290   1.000   P
ZD81       15.900   1.000   S
# 2019  6 20 17 34 41.19  27.4963  102.7177    7.80 -1.40  0.00  0.00  0.00        152
ZD76        4.170   1.000   P
ZD76        8.150   1.000   S
ZD70        3.750   1.000   P
ZD70        6.610   1.000   S
ZD69        7.170   1.000   P
ZD69       12.150   1.000   S
ZD75        4.780   1.000   P
ZD75        7.340   1.000   S
# 2019  6 20 20 18  0.83  27.4545  102.6702   19.80 -0.60  0.00  0.00  0.00        153
ZD80        4.720   1.000   P
ZD80        9.430   1.000   S
ZD79        5.260   1.000   P
ZD79        9.530   1.000   S
ZD75        4.270   1.000   P
ZD75        7.040   1.000   S
ZD70        3.540   1.000   P
ZD70        5.540   1.000   S
# 2019  6 20 22 57 28.03  27.5093  102.5235   17.30 -0.50  0.00  0.00  0.00        154
ZD70        2.300   1.000   P
ZD70        3.740   1.000   S
ZD75        4.160   1.000   P
ZD75        6.390   1.000   S
ZD73        5.210   1.000   P
ZD73        8.140   1.000   S
ZD76        4.320   1.000   P
ZD76        6.030   1.000   S
ZD67        7.750   1.000   P
ZD67       11.490   1.000   S
# 2019  6 21 21 18 34.18  27.1993  102.5703    8.40 -0.90  0.00  0.00  0.00        156
ZD80        3.090   1.000   P
ZD80        6.060   1.000   S
ZD70        5.370   1.000   P
ZD70        9.890   1.000   S
ZD79        1.480   1.000   P
ZD79        3.120   1.000   S
ZD76        2.330   1.000   P
ZD76        4.580   1.000   S
ZD77        0.770   1.000   P
ZD77        1.660   1.000   S
ZD74        4.860   1.000   P
ZD74        8.170   1.000   S
ZD69        5.940   1.000   P
ZD69        9.750   1.000   S
ZD75        3.530   1.000   P
ZD75        5.500   1.000   S
# 2019  6 21  7 10 30.38  27.6020  102.8323   32.60 0.10  0.00  0.00  0.00        157
ZD76        7.510   1.000   P
ZD76       13.110   1.000   S
ZD64        8.050   1.000   P
ZD64       13.730   1.000   S
ZD69        9.360   1.000   P
ZD69       15.880   1.000   S
ZD73       10.510   1.000   P
ZD73       17.870   1.000   S
ZD67       11.990   1.000   P
ZD67       20.140   1.000   S
# 2019  6 21 13 35 41.30  27.5045  102.5963   28.70 -1.30  0.00  0.00  0.00        158
ZD70        4.180   1.000   P
ZD70        7.940   1.000   S
ZD76        4.740   1.000   P
ZD76        8.850   1.000   S
ZD64        5.020   1.000   P
ZD64        8.450   1.000   S
ZD59        7.410   1.000   P
ZD59       11.330   1.000   S
ZD75        4.890   1.000   P
ZD75        6.790   1.000   S
# 2019  6 21 20 10 34.63  27.4440  102.6160   11.60 -0.80  0.00  0.00  0.00        159
ZD71        0.350   1.000   P
ZD71        2.760   1.000   S
ZD73        5.600   1.000   P
ZD73       10.580   1.000   S
ZD69        4.910   1.000   P
ZD69        8.760   1.000   S
ZD70        2.270   1.000   P
ZD70        3.690   1.000   S
ZD75        2.940   1.000   P
ZD75        4.640   1.000   S
# 2019  6 21  1 55 21.55  27.5272  102.7017   12.70 -0.60  0.00  0.00  0.00        160
ZD76        4.200   1.000   P
ZD76        7.870   1.000   S
ZD56        9.990   1.000   P
ZD56       16.950   1.000   S
ZD75        5.260   1.000   P
ZD75        8.500   1.000   S
ZD64        5.100   1.000   P
ZD64        7.300   1.000   S
ZD70        4.480   1.000   P
ZD70        5.940   1.000   S
# 2019  6 21  2  2  8.96  27.1517  102.4020    6.30 0.10  0.00  0.00  0.00        161
ZD73        2.490   1.000   P
ZD73        5.390   1.000   S
ZD64        8.820   1.000   P
ZD64       15.770   1.000   S
ZD71        7.720   1.000   P
ZD71       13.760   1.000   S
ZD56       12.800   1.000   P
ZD56       21.870   1.000   S
ZD81        8.480   1.000   P
ZD81       13.840   1.000   S
# 2019  6 21  2  2 14.35  27.3945  102.6960   28.70 -0.40  0.00  0.00  0.00        162
ZD75        4.790   1.000   P
ZD75        8.080   1.000   S
ZD77        5.510   1.000   P
ZD77        9.290   1.000   S
ZD79        4.950   1.000   P
ZD79        8.160   1.000   S
ZD76        4.590   1.000   P
ZD76        7.470   1.000   S
# 2019  6 22 19 24 44.70  27.1893  102.6112    7.80 -0.40  0.00  0.00  0.00        163
ZD80        2.470   1.000   P
ZD80        4.910   1.000   S
ZD75        3.510   1.000   P
ZD75        6.580   1.000   S
ZD70        5.660   1.000   P
ZD70       10.270   1.000   S
ZD77        1.550   1.000   P
ZD77        3.110   1.000   S
ZD78        5.620   1.000   P
ZD78        9.990   1.000   S
ZD73        5.280   1.000   P
ZD73        9.360   1.000   S
ZD76        2.530   1.000   P
ZD76        4.560   1.000   S
ZD56       14.850   1.000   P
ZD56       25.840   1.000   S
ZD74        5.440   1.000   P
ZD74        9.510   1.000   S
ZD79        0.850   1.000   P
ZD79        1.460   1.000   S
ZD69        6.550   1.000   P
ZD69       11.250   1.000   S
ZD64        8.930   1.000   P
ZD64       15.340   1.000   S
ZD71        6.470   1.000   P
ZD71       11.030   1.000   S
# 2019  6 22 14 30 33.28  27.5945  102.6063   20.80 1.20  0.00  0.00  0.00        164
ZD70        3.860   1.000   P
ZD70        6.760   1.000   S
ZD58        7.010   1.000   P
ZD58       11.990   1.000   S
ZD69        6.370   1.000   P
ZD69       10.730   1.000   S
ZD64        4.310   1.000   P
ZD64        7.150   1.000   S
ZD74        9.500   1.000   P
ZD74       15.830   1.000   S
ZD67        8.990   1.000   P
ZD67       14.660   1.000   S
ZD56        8.740   1.000   P
ZD56       13.390   1.000   S
ZD59        6.040   1.000   P
ZD59        8.420   1.000   S
ZD73        7.230   1.000   P
ZD73       10.420   1.000   S
# 2019  6 22 16 13 26.71  27.5925  102.8145   25.10 -0.30  0.00  0.00  0.00        165
ZD79        7.640   1.000   P
ZD79       13.030   1.000   S
ZD74       11.420   1.000   P
ZD74       19.510   1.000   S
ZD64        7.200   1.000   P
ZD64       12.110   1.000   S
ZD76        7.230   1.000   P
ZD76       11.760   1.000   S
ZD80        9.210   1.000   P
ZD80       14.520   1.000   S
ZD75        7.600   1.000   P
ZD75       10.430   1.000   S
ZD67       12.720   1.000   P
ZD67       19.150   1.000   S
# 2019  6 22 18 21  0.23  27.5962  102.2997   18.50 -0.40  0.00  0.00  0.00        166
ZD56        6.170   1.000   P
ZD56       12.340   1.000   S
ZD67        7.480   1.000   P
ZD67       14.560   1.000   S
ZD64        3.130   1.000   P
ZD64        5.520   1.000   S
ZD59        3.720   1.000   P
ZD59        6.290   1.000   S
ZD69        4.090   1.000   P
ZD69        6.810   1.000   S
# 2019  6 22 21  9  0.69  27.5938  102.5857   21.30 -0.20  0.00  0.00  0.00        167
ZD77        7.100   1.000   P
ZD77       12.750   1.000   S
ZD76        5.810   1.000   P
ZD76       10.160   1.000   S
ZD59        5.940   1.000   P
ZD59        9.660   1.000   S
ZD75        4.950   1.000   P
ZD75        7.670   1.000   S
ZD69        6.470   1.000   P
ZD69       10.280   1.000   S
ZD70        4.230   1.000   P
ZD70        6.220   1.000   S
ZD74        8.880   1.000   P
ZD74       13.280   1.000   S
# 2019  6 22 11 50  1.44  27.7392  102.7480    7.00 0.40  0.00  0.00  0.00        168
ZD75        8.620   1.000   P
ZD75       15.320   1.000   S
ZD71        5.450   1.000   P
ZD71        9.640   1.000   S
ZD80       11.990   1.000   P
ZD80       20.570   1.000   S
ZD69        9.540   1.000   P
ZD69       16.270   1.000   S
ZD59        7.650   1.000   P
ZD59       12.610   1.000   S
ZD70        8.020   1.000   P
ZD70       12.510   1.000   S
ZD67       14.680   1.000   P
ZD67       23.380   1.000   S
# 2019  6 22 15 26 13.22  27.5177  102.6643    9.50 -0.30  0.00  0.00  0.00        169
ZD56       12.000   1.000   P
ZD56       22.080   1.000   S
ZD79        5.740   1.000   P
ZD79       11.070   1.000   S
ZD76        4.230   1.000   P
ZD76        7.480   1.000   S
ZD64        4.800   1.000   P
ZD64        7.110   1.000   S
ZD69        6.480   1.000   P
ZD69        9.890   1.000   S
ZD75        5.070   1.000   P
ZD75        7.360   1.000   S
# 2019  6 22 12 31  3.75  27.5405  102.6293   23.40 0.10  0.00  0.00  0.00        170
ZD79        6.060   1.000   P
ZD79       10.550   1.000   S
ZD71        3.190   1.000   P
ZD71        4.950   1.000   S
ZD64        4.940   1.000   P
ZD64        7.860   1.000   S
ZD67        9.930   1.000   P
ZD67       16.070   1.000   S
ZD70        5.020   1.000   P
ZD70        6.930   1.000   S
ZD76        5.210   1.000   P
ZD76        7.060   1.000   S
# 2019  6 22  1 28 44.11  27.4818  102.5428   21.00 -0.50  0.00  0.00  0.00        171
ZD64        3.920   1.000   P
ZD64        7.400   1.000   S
ZD74        7.400   1.000   P
ZD74       12.260   1.000   S
ZD75        4.170   1.000   P
ZD75        5.980   1.000   S
ZD77        5.120   1.000   P
ZD77        7.080   1.000   S
# 2019  6 22  1 29 59.38  27.5292  102.9218    5.70 0.10  0.00  0.00  0.00        172
ZD70        7.550   1.000   P
ZD70       13.400   1.000   S
ZD71        5.810   1.000   P
ZD71        9.830   1.000   S
ZD64        8.910   1.000   P
ZD64       14.380   1.000   S
ZD77        9.320   1.000   P
ZD77       14.850   1.000   S
ZD80        8.970   1.000   P
ZD80       13.120   1.000   S
# 2019  6 22 17 13 19.42  27.5143  102.6738    6.10 -0.60  0.00  0.00  0.00        173
ZD64        5.010   1.000   P
ZD64        9.620   1.000   S
ZD76        4.190   1.000   P
ZD76        7.160   1.000   S
ZD74        9.170   1.000   P
ZD74       14.530   1.000   S
ZD69        6.590   1.000   P
ZD69        9.920   1.000   S
# 2019  6 22 18 43  8.15  27.4052  102.3188   21.00 -1.00  0.00  0.00  0.00        174
ZD56        8.430   1.000   P
ZD56       15.460   1.000   S
ZD70        4.250   1.000   P
ZD70        7.380   1.000   S
ZD64        4.790   1.000   P
ZD64        8.280   1.000   S
ZD75        4.240   1.000   P
ZD75        6.320   1.000   S
# 2019  6 22  5 40  2.56  27.6375  102.1652    7.60 -0.90  0.00  0.00  0.00        175
ZD64        4.340   1.000   P
ZD64        8.160   1.000   S
ZD56        3.440   1.000   P
ZD56        6.460   1.000   S
ZD70        7.260   1.000   P
ZD70       12.980   1.000   S
ZD63        0.860   1.000   P
ZD63        1.810   1.000   S
# 2019  6 22 12 49 24.72  27.4985  102.6092   10.90 -1.60  0.00  0.00  0.00        176
ZD71        0.790   1.000   P
ZD71        2.080   1.000   S
ZD70        4.090   1.000   P
ZD70        7.200   1.000   S
ZD75        3.700   1.000   P
ZD75        6.090   1.000   S
ZD64        4.260   1.000   P
ZD64        6.940   1.000   S
# 2019  7  6 20 20 56.09  27.6772  103.1227   11.30 -0.30  0.00  0.00  0.00        177
ZD80       12.610   1.000   P
ZD80       22.250   1.000   S
ZD78       11.170   1.000   P
ZD78       19.450   1.000   S
ZD70       10.830   1.000   P
ZD70       18.770   1.000   S
ZD71        8.830   1.000   P
ZD71       15.250   1.000   S
ZD76       11.040   1.000   P
ZD76       19.010   1.000   S
ZD81        9.010   1.000   P
ZD81       15.380   1.000   S
ZD75       11.960   1.000   P
ZD75       20.000   1.000   S
ZD79       12.370   1.000   P
ZD79       20.030   1.000   S
# 2019  7  6  9 32 53.05  27.0488  102.8025    7.90 -0.60  0.00  0.00  0.00        178
ZD78        2.220   1.000   P
ZD78        4.840   1.000   S
ZD81        3.850   1.000   P
ZD81        7.270   1.000   S
ZD80        2.140   1.000   P
ZD80        3.990   1.000   S
ZD76        6.500   1.000   P
ZD76       10.820   1.000   S
# 2019  7  7 16 38 16.79  27.5455  102.8302   11.70 -0.40  0.00  0.00  0.00        179
ZD79        7.370   1.000   P
ZD79       12.090   1.000   S
ZD64        6.910   1.000   P
ZD64       10.860   1.000   S
ZD80        7.930   1.000   P
ZD80       12.390   1.000   S
ZD76        5.970   1.000   P
ZD76        8.500   1.000   S
ZD81        5.940   1.000   P
ZD81        8.150   1.000   S
ZD75        7.090   1.000   P
ZD75        8.720   1.000   S
# 2019  7  7 20  1 54.60  27.4190  102.7655    9.30 -0.70  0.00  0.00  0.00        180
ZD76        3.340   1.000   P
ZD76        6.310   1.000   S
ZD71        3.420   1.000   P
ZD71        6.170   1.000   S
ZD70        4.640   1.000   P
ZD70        8.190   1.000   S
ZD75        4.920   1.000   P
ZD75        8.490   1.000   S
ZD79        4.930   1.000   P
ZD79        8.370   1.000   S
ZD81        4.030   1.000   P
ZD81        6.760   1.000   S
ZD80        6.730   1.000   P
ZD80       10.890   1.000   S
# 2019  7  7  8 23 19.88  27.4897  102.6900    8.60 -0.50  0.00  0.00  0.00        181
ZD75        4.200   1.000   P
ZD75        6.900   1.000   S
ZD77        6.390   1.000   P
ZD77       10.660   1.000   S
ZD79        4.840   1.000   P
ZD79        6.550   1.000   S
ZD74        8.770   1.000   P
